id,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10
428614,6513.2,-2746.8,-3050.6,241.8,468.9,110.1,-52.7,369.4,332.8,2574.1
426780,-6147.1,-2253.8,-1232.3,365.5,765.2,323.2,100.4,-241.2,-959.1,-1095.9
185942,1721.9,4941.0,2516.1,-216.1,-178.8,34.0,30.4,-113.5,750.4,2797.4
73787,5559.3,-146.4,1237.8,-1668.9,-1869.1,40.6,-580.0,-70.0,-410.9,-294.5
58529,-6529.7,1878.0,-1526.1,260.4,-2568.8,617.5,1338.7,-2193.8,-399.7,-161.0
240488,-6988.3,765.6,-47.5,-389.0,172.0,-1157.3,1095.5,-720.3,728.2,54.2
62489,-4155.1,905.4,25.1,554.3,-2252.9,-3801.4,-174.6,-971.1,-165.2,208.5
210735,9913.6,851.1,221.4,-78.8,-256.1,500.4,-975.1,-16.6,-40.2,-45.4
46095,3780.6,-2106.2,199.7,875.1,-948.7,63.2,627.7,777.9,109.3,54.0
413721,4461.9,125.9,321.8,-2003.9,960.0,35.7,-104.5,552.8,-650.5,63.1
193450,3878.9,-2031.7,481.0,425.1,-211.9,-346.4,-1127.7,-170.1,146.2,-425.9
347310,-1836.1,1342.6,-1308.8,440.3,-394.0,-1553.8,-60.8,1227.4,547.0,1343.0
54345,703.0,-2883.9,-4008.7,-359.6,593.3,-203.8,609.7,-564.0,432.9,50.0
6366,6753.7,-804.1,758.8,-50.6,-612.8,-399.4,491.5,-446.9,-271.7,-307.0
76833,7499.4,-775.3,506.7,0.7,2170.5,-351.7,2203.3,23.2,-184.5,-474.0
5066,-204.1,-957.9,1306.2,-166.7,-596.1,-818.6,604.1,-36.4,-287.9,-451.9
186074,-5250.4,365.5,-3445.6,671.7,993.2,1429.0,-93.2,-692.2,-320.4,-194.9
446023,-6584.5,554.9,1346.4,435.5,157.9,-405.5,-105.7,-229.0,38.5,-365.1
90686,-915.0,1955.4,-822.5,-5581.5,1210.9,-1101.9,-324.7,1684.1,-344.7,-459.9
304850,7940.9,2309.6,-1428.0,90.7,-651.3,385.7,-263.4,266.0,17.6,638.9
235586,2290.4,-3375.9,3649.7,413.5,-2341.6,-1305.1,-1388.1,476.5,-18.7,275.1
128776,4489.6,-1744.3,3373.0,2867.6,-756.5,-775.8,408.6,-28.7,-805.7,-363.6
177537,-298.7,-299.1,954.9,2223.5,-756.0,1744.9,804.3,-59.1,410.9,-375.3
391747,4698.4,273.1,1664.7,-203.8,-1346.6,-718.8,506.4,270.5,-249.8,1141.1
76775,-2556.8,-2515.6,-2113.2,-66.2,943.3,262.3,-592.7,207.0,159.5,-1157.1
218520,4934.0,188.8,1268.3,882.0,1670.5,996.9,1603.5,-144.8,81.6,534.7
52442,-2497.0,335.1,-262.2,-297.4,1808.6,-568.3,659.1,454.1,-4456.2,206.3
356385,2892.6,503.6,307.0,-121.2,-2621.7,2182.5,1416.7,1357.1,-844.5,191.8
288423,-728.6,716.2,-493.6,224.7,776.7,1817.3,474.6,-473.7,-467.7,701.9
294621,-1218.2,-264.2,-201.7,1954.3,1086.2,-356.5,797.0,2225.0,2613.6,-402.9
71266,-2290.1,-993.8,2987.2,-742.7,-977.8,2101.6,907.4,576.4,380.2,-35.3
335707,2771.4,6506.8,2873.0,-1241.2,-668.6,28.4,-277.8,498.0,-890.9,-966.1
393571,-6359.8,1447.7,-721.8,783.3,-684.2,228.6,-66.5,484.7,-40.3,-542.4
159151,-5055.5,-1078.2,-110.0,-100.7,761.8,203.0,-432.2,-347.2,-555.8,103.3
398809,-5403.7,-251.5,1717.2,-412.0,-203.8,-910.0,525.5,7.1,-820.7,348.4
283910,-4506.6,-390.3,-834.7,-1185.4,849.9,-487.2,1184.1,-727.7,-1551.7,-438.4
433967,2510.4,-1978.5,-1528.6,150.6,-1729.9,-1305.4,164.7,1152.3,943.3,1.9
377515,11279.1,677.9,-460.0,-120.9,491.9,-286.0,-247.0,-290.0,-20.2,-145.3
226872,-881.5,785.8,976.5,222.0,261.9,-1053.2,752.3,-840.6,82.0,1111.9
133653,4313.5,5175.6,1238.0,2750.5,516.1,-80.2,310.0,-640.6,523.1,395.9
25556,1641.0,249.6,-2102.1,-405.9,-1466.1,-1124.2,-1070.0,161.8,709.5,-448.6
203464,-8863.9,-314.0,1271.7,234.0,425.2,-359.7,234.7,105.4,-115.4,405.8
129004,7738.2,-2207.6,848.3,310.7,842.5,-1281.5,571.3,-1009.1,-36.8,-384.5
46250,-7407.6,-229.7,61.4,891.0,-466.4,-1324.7,-248.8,-562.7,-284.1,-393.6
71743,-259.5,-3468.2,-463.2,2895.3,-284.0,-849.8,84.2,-179.4,950.4,447.1
95942,1045.3,-1943.8,1702.5,333.4,-734.1,1728.7,1283.1,22.2,231.9,923.9
79572,-341.8,-2218.4,5272.9,57.1,-797.0,2358.2,201.6,649.1,-1025.1,-296.0
285842,-2005.0,-1511.2,3196.8,1499.3,-788.2,640.5,-507.4,93.5,947.6,-273.4
84131,-3886.5,1926.9,477.2,-816.7,-423.5,-777.2,102.6,134.1,-765.6,-193.5
315133,1584.1,-5146.3,-1015.7,314.2,-457.1,1503.3,611.0,85.3,-108.7,981.1
28063,4736.8,-2376.7,2419.3,-931.1,-2238.4,-313.1,356.0,-34.2,-627.6,-717.7
386792,-919.8,-113.3,-4244.2,2264.9,-1735.7,1225.7,1933.0,-740.0,1838.3,-1739.6
372316,-5328.8,660.8,-1751.8,-2293.1,-794.1,594.6,-209.8,761.5,2958.0,-301.5
153854,-3732.4,-770.5,-563.1,-4376.3,-541.3,55.7,-326.9,536.2,506.1,-930.0
222570,-7099.4,512.5,436.6,-1944.1,139.2,-1698.1,1572.3,-632.1,1017.5,-5.1
90736,-3030.8,-1184.4,-196.6,-2100.6,939.6,-339.7,-153.2,435.4,-1374.0,-1936.5
163238,-4399.0,1179.2,-376.2,55.5,-741.7,1220.4,-932.0,-1205.3,-202.2,228.7
28983,2003.0,-249.2,-1727.0,-2543.7,2184.1,-1174.3,-346.2,2440.6,-1221.4,207.8
85015,-1052.4,3380.5,1313.4,-596.0,-233.5,18.4,46.0,-21.9,-168.8,134.0
427810,7788.4,-559.3,40.8,21.0,550.6,1630.4,-644.3,253.6,70.1,431.1
147862,2692.8,2565.4,-544.7,-394.3,-1227.8,-141.9,-1043.8,36.0,-59.5,-1124.5
151019,-7571.4,-292.6,756.5,-276.1,-372.1,-629.7,578.8,-20.1,51.6,-68.5
55958,-5077.9,1799.7,173.7,88.2,-533.1,322.1,-1150.6,446.5,161.5,-144.8
365539,2502.3,118.3,-2350.3,1930.3,-380.4,-683.2,387.8,137.5,984.3,1593.7
124082,-8032.5,483.5,694.9,-1112.7,1075.1,219.7,237.9,-504.9,269.5,230.3
372640,10610.6,3006.1,-406.1,25.8,-102.6,294.4,-252.8,-75.0,-48.7,32.1
52884,-730.4,3.2,257.2,1300.0,1091.4,1949.0,2828.7,-2138.5,-2009.8,218.2
398386,4268.4,-20.7,1123.5,-1179.2,-248.8,3450.2,-909.1,1127.6,510.2,50.2
47774,1527.0,-2664.2,3989.3,276.9,-1314.1,-423.2,1965.7,516.5,-403.2,-787.5
295443,96.7,-263.3,1007.4,-294.3,42.5,115.0,-430.5,-13.6,556.7,-55.7
165065,90.6,-864.6,-2314.1,800.2,1036.8,928.6,-1154.1,1022.6,-840.6,1499.4
381375,2902.2,903.1,-325.7,1805.6,-692.1,594.4,-132.3,589.9,-1569.7,353.3
347712,-1889.2,-1467.8,-961.9,-964.0,-678.8,1090.8,-143.6,-1990.2,26.8,157.8
159111,1526.2,185.2,2449.7,1832.0,-1217.4,1222.6,-826.6,-318.5,1000.7,-40.6
264205,10000.2,1378.2,-1281.2,32.1,-73.7,250.3,-253.6,-74.2,-45.5,-34.2
41668,5077.8,5053.3,-860.9,156.3,729.8,1298.3,600.0,-352.6,-242.5,-250.9
352296,610.5,-2720.3,-225.6,-249.6,-1502.4,615.7,-227.3,42.5,378.9,1335.6
422390,2045.9,611.2,-2907.5,-3786.8,-3262.2,-148.5,-689.6,1002.3,299.5,1529.1
13552,-9285.3,371.9,1026.7,406.5,616.5,258.4,-634.0,519.9,-431.2,159.5
306008,-96.0,-2927.6,6602.5,-17.4,-1397.5,1719.5,-899.0,416.6,-341.9,-360.5
86042,2044.3,-2263.4,3164.6,48.8,68.6,1718.3,154.3,1009.2,-613.7,122.4
409975,-223.9,3082.3,1507.6,787.3,848.3,2310.2,719.5,-41.9,356.8,390.9
372156,-3227.1,-1789.9,3291.1,156.3,-2712.3,-519.4,-1163.9,467.7,-615.1,535.7
46588,-2028.0,2028.3,656.2,1140.6,-50.6,135.6,61.7,-798.0,1944.5,-573.4
56488,-1420.7,1464.4,-3229.7,86.3,648.0,-1497.3,1556.1,-451.0,-52.2,-95.1
232260,976.5,-626.2,-2360.0,-277.4,-2115.9,1556.2,-833.6,183.4,250.0,194.5
44625,-9509.9,506.9,348.1,53.0,-291.6,556.4,-47.1,-13.1,-113.4,217.9
42635,3070.1,-1153.2,5302.4,-136.8,1610.5,918.4,-1097.4,-237.1,-595.6,-360.8
68804,10162.9,940.6,-276.1,-71.8,841.9,837.9,-345.5,-501.2,87.2,-254.0
34094,-3165.5,-2174.4,-1752.1,274.5,-453.4,43.7,237.2,1175.3,-205.3,713.5
44745,-4598.0,-1276.2,86.6,255.9,-904.4,-2408.7,123.2,-1035.9,-321.9,449.2
345500,2671.3,-1872.0,1646.4,-389.4,213.2,702.1,826.4,573.3,190.6,163.9
134397,-3093.3,-1737.5,-1218.9,-5.3,613.2,-180.3,-233.3,59.2,276.1,-438.8
203048,4712.3,1630.3,2652.1,592.1,-140.9,1647.1,354.1,-520.4,-748.6,518.4
453,-5173.5,497.8,-1017.6,1041.8,-583.2,536.9,-337.4,-590.7,889.3,411.0
337987,-1838.6,-2141.7,506.1,-244.2,-460.2,2463.8,1426.1,194.2,-132.5,-221.9
287821,2091.6,5350.3,1946.5,-348.0,241.6,571.2,-746.6,353.3,243.1,25.5
6114,-5536.9,926.3,201.7,936.9,609.8,-1629.2,745.9,-89.1,720.4,-68.1
173813,1385.3,-766.6,292.9,-114.2,-127.1,2630.2,1496.0,742.2,723.8,-64.8
35068,4861.7,2150.6,168.3,-772.1,-728.0,269.2,-252.5,-800.5,-127.9,-710.8
56042,-2478.5,325.7,-129.2,43.5,-191.3,4251.9,-1228.8,-3093.3,296.0,272.3
287006,-3024.2,200.5,-671.2,724.2,-1404.3,-364.7,198.1,-744.7,1132.5,933.2
352711,-3569.3,787.4,203.6,-183.3,-736.5,-2353.8,-2650.8,-728.5,-689.7,382.2
230440,-1919.2,-2814.5,-3629.6,604.5,1412.4,818.9,-438.7,-606.6,-179.1,-1465.7
79357,1348.6,4323.0,2062.7,-880.3,-440.7,-745.6,185.0,183.3,185.4,2280.0
199263,-6057.3,294.6,833.5,-388.1,605.9,151.1,516.9,-322.1,-456.0,158.4
281257,-3883.8,1221.4,-1366.2,-262.2,-2877.7,-34.9,-4.5,1016.7,32.3,1210.6
372151,-622.8,749.0,1001.1,-6956.5,1565.0,-720.3,-443.6,1041.1,358.7,-158.9
43628,5847.5,611.6,-670.0,3328.2,-1596.6,-1419.8,727.4,125.0,1752.0,-456.5
56727,1131.1,-1330.3,-4243.0,-956.4,1171.9,-191.2,416.4,272.5,-3.7,-969.9
416959,7802.1,-208.5,-893.8,1.4,-361.3,-289.4,-161.3,-521.0,147.7,-391.2
49036,7484.5,561.8,1594.7,-109.6,749.3,-47.8,1092.9,0.4,126.9,-170.7
26235,-4669.8,-190.3,1329.4,280.8,-1502.5,-446.6,-1002.9,428.5,35.3,778.9
440482,-6242.3,718.1,1395.9,2380.0,1169.2,-518.1,-662.1,309.1,25.3,179.5
55551,-1459.3,-41.6,-2798.5,-762.8,-485.6,870.0,-525.1,-820.0,569.2,-3.4
16784,10021.0,-52.3,1006.4,-611.2,-400.7,-2268.9,1307.5,465.9,1079.2,-398.9
38470,-4375.7,-587.0,-1593.6,-472.3,447.7,669.3,1199.1,-263.6,-1438.2,232.7
272256,1397.3,-1472.9,112.5,-2407.7,-187.0,2537.5,393.0,-301.5,-1064.7,92.2
193171,-3626.7,871.0,-286.7,699.4,-526.0,-466.0,-192.6,134.9,-217.9,-660.9
155447,-2771.6,503.6,114.9,418.8,674.2,2051.1,1778.3,1087.6,544.7,79.3
5071,1000.1,-3.7,-4001.4,-598.0,745.8,-819.1,1585.5,-1303.5,-309.4,-1014.8
200171,6149.4,-265.3,405.4,55.0,-108.8,2056.4,-209.8,-642.4,-695.9,558.0
220720,-1111.2,1620.5,-2480.8,999.1,129.2,-368.1,1586.8,-1188.5,-1390.8,174.2
32066,-109.8,-3232.1,5492.8,53.7,2862.0,2557.7,-77.1,-1369.7,-688.2,54.0
71074,7799.9,-1768.3,561.2,1629.3,1763.5,-583.7,90.8,2269.0,748.5,592.5
58719,-5102.4,1387.4,-1590.8,-2254.7,-3148.4,-187.8,213.9,-904.6,2260.6,122.0
399758,-8045.6,1493.1,1347.1,535.5,1017.8,-1651.7,-166.2,1368.4,-239.0,142.9
387264,-7519.4,-1319.3,3097.5,85.0,-429.4,2507.1,948.1,485.5,91.5,-8.6
70802,210.6,-5692.6,-2374.0,667.4,897.6,9.6,186.7,97.7,410.9,2427.3
282263,4784.5,-552.1,2713.3,-1931.2,2890.1,254.6,-305.7,406.4,1158.6,484.0
105795,-5014.5,-1907.7,1352.8,-202.3,-2185.7,-1748.6,-1604.2,9.9,509.9,586.4
51541,-4280.2,-264.5,-935.7,548.8,422.1,-42.5,-512.6,-490.5,142.1,-429.4
51618,-2838.3,-1634.7,5382.1,-906.4,-513.2,3001.0,2778.2,1367.1,597.4,-577.2
409901,1996.3,-3654.4,3988.9,355.9,-3275.6,-3286.8,-141.0,979.2,-577.5,-833.2
213041,-2059.2,2024.1,-2306.4,2290.0,-1510.0,645.9,-183.7,-57.8,-943.4,50.9
271042,4813.9,1203.8,-1218.8,-106.1,-239.7,-1047.0,-1013.1,27.2,-43.7,-22.4
260941,12121.6,1840.9,-1299.8,279.3,-369.3,292.4,-250.8,-139.3,-37.8,-204.5
32005,-4898.8,594.7,-1300.9,-254.3,-1960.3,-1450.2,980.6,994.0,-47.9,-568.7
30719,-236.2,-2984.6,2728.3,-606.6,-1369.6,2677.7,455.7,74.0,47.9,-133.9
155142,-594.3,-3311.3,122.1,-822.5,2463.9,-303.5,-633.6,-69.4,1254.6,547.5
128939,5890.8,-152.1,1078.6,-163.6,5.3,1458.2,-563.3,-822.9,-502.3,-271.7
418445,1032.6,-1360.2,-1255.9,-287.1,1210.0,85.1,493.9,331.4,230.0,540.7
365407,1552.7,770.8,-1235.8,596.3,313.0,-288.5,82.2,-15.9,-15.4,-321.5
40456,9612.7,1672.7,-1463.9,-639.9,-163.9,2695.1,927.1,172.4,-221.8,-610.0
112762,8070.3,2693.8,262.1,-569.0,-184.5,-247.5,-107.7,-147.6,-266.9,-350.3
308453,2778.4,1068.7,3219.9,-181.4,-1587.8,1041.8,-1832.0,1048.8,-476.2,-525.7
15247,8142.9,-680.1,2746.8,-102.3,352.6,-2175.3,1468.8,-1113.1,342.4,-254.1
86848,-4541.6,67.2,-3325.8,-707.7,-1294.7,-528.6,181.1,790.4,1763.1,-321.1
390940,12281.7,1900.5,-1398.0,37.7,-111.5,339.9,-303.2,-91.8,-69.2,-183.1
25436,8328.9,-140.9,566.5,-1836.4,-77.7,-182.5,1582.8,-1524.3,1131.3,-287.7
87936,2260.2,-2291.9,2360.6,1203.3,-1852.3,1008.4,-455.8,930.5,-1653.4,-1307.8
110521,2869.0,-918.6,839.3,728.9,1239.1,92.3,461.8,-252.6,-1363.4,717.6
118135,-929.7,1466.8,-4090.3,476.4,1869.0,1501.7,-145.6,-505.4,257.6,-925.3
270010,-4755.4,4004.4,1425.4,-84.9,-22.5,202.4,726.4,18.0,140.3,457.1
368153,-1639.8,-2673.5,3757.8,8.1,-2617.4,2722.3,-2303.6,-1153.4,24.5,181.1
431234,4449.9,2173.0,-5497.4,-896.6,1763.1,-1029.8,74.7,-1546.9,-250.0,1111.9
255390,-6304.0,1669.2,-1497.7,216.2,621.4,1016.2,-245.7,568.9,14.7,-7.9
216753,-1473.8,114.4,1406.3,-1123.4,1145.4,798.0,-480.2,-200.2,-787.7,128.5
66448,2891.6,1036.0,-1019.3,333.3,-2854.5,-219.1,1059.4,-1044.8,1337.3,-245.5
408555,-6457.4,-1100.7,1311.5,-42.3,-415.6,316.6,-733.7,119.4,873.2,94.2
404099,-6195.3,1643.3,-1243.3,-430.9,6.9,-3000.9,3665.2,-532.6,384.8,-76.3
78475,2880.8,1787.6,-1999.6,2278.2,654.3,-77.9,-8.2,-419.2,-323.6,-184.6
388584,-1357.7,1188.9,-788.2,-1727.5,-31.2,599.3,-371.0,-416.7,-595.9,-295.1
357759,-1596.1,-1621.6,-722.1,-414.0,-281.7,-710.3,435.5,583.9,-948.3,838.8
124115,7796.5,-978.9,1917.2,537.0,656.6,-2582.5,2094.5,-1095.1,-3.0,-550.6
117749,-5254.8,177.7,-1089.3,-2340.3,294.6,-256.9,395.7,-1001.9,708.1,-1055.1
439524,364.7,-5753.4,-1883.6,584.0,276.9,-211.1,-1504.3,-211.3,358.1,952.6
240750,-7478.0,-426.0,306.5,-63.3,-226.0,129.4,-304.5,-437.0,-5.0,-394.4
212551,-9.3,702.8,-3340.2,-224.4,-816.3,-1179.4,1370.6,515.3,114.6,-615.9
329255,-226.5,-619.9,410.6,-2013.6,471.1,864.0,711.6,-96.4,-369.2,-656.9
370478,-3328.5,955.2,-277.6,1104.9,-372.4,-414.5,101.9,-1005.9,-1105.0,371.6
144279,6368.1,-1467.6,3618.9,1213.9,1036.8,-1222.5,-726.1,-1250.8,-265.7,-317.1
124593,12081.0,1944.9,-1506.9,159.3,-95.4,383.7,-137.4,-115.5,66.0,-198.1
255977,-2081.7,1373.3,-1567.0,1789.6,3374.4,-127.1,29.8,2358.8,-1835.3,-479.0
434449,-660.3,-575.3,-1563.2,-2550.5,-921.9,-392.2,-194.4,334.4,-169.5,-1266.1
263962,8029.3,1806.0,116.7,376.7,-89.3,1660.4,-1887.2,61.9,-426.7,146.9
216068,1581.1,-1533.8,-238.9,503.0,-111.1,779.3,-571.3,628.9,157.6,413.2
317244,-3397.9,2423.0,567.8,-288.4,-163.6,193.6,-315.1,-657.6,376.6,-1271.0
42089,-3605.7,1949.6,-2586.9,-768.5,-1016.2,1193.9,-547.5,1175.6,-194.6,-39.2
406561,6179.0,-1073.7,-617.8,-1019.4,-125.2,-897.1,797.0,-249.2,-317.7,152.3
76678,-1419.0,454.3,-202.7,-20.9,446.6,312.4,-472.5,181.6,32.5,-53.8
410069,-7391.0,3265.5,2071.5,502.7,-170.7,-200.7,-223.1,166.0,-295.8,-632.2
33988,-7391.6,-119.7,-775.4,-803.1,-380.1,141.7,-190.3,-145.8,574.6,-184.0
65852,-6227.3,186.9,-1738.6,-76.5,223.4,652.7,-669.4,568.7,293.4,293.4
333663,7194.1,-2087.7,1059.1,-259.2,394.3,1230.0,-2169.2,-1069.4,85.1,-1112.3
262476,8863.6,420.2,299.0,-1447.7,-254.5,-769.1,-275.9,848.6,-1335.6,39.2
282332,2782.6,-144.1,2216.9,-1107.7,-2706.7,-1726.5,-543.6,89.8,220.3,381.0
275325,73.1,2087.6,-3294.6,1319.4,1929.3,670.9,1593.2,-997.9,-313.7,125.9
422999,8418.4,1528.3,-50.4,-1387.2,623.3,-902.1,-191.8,1334.7,-1101.2,273.8
220297,7221.8,-35.4,-1326.7,-1927.2,-1022.2,386.9,-1450.6,-1316.1,882.0,154.5
18937,5756.8,441.7,1168.8,720.5,1861.7,-453.8,-281.2,142.9,-244.5,-64.6
332156,-2585.3,-602.9,1127.8,-3254.3,443.4,-597.7,-312.1,147.8,-1157.0,204.8
70765,-2499.5,-3570.8,-2048.9,-411.7,-316.5,-515.5,-1607.3,-102.8,372.1,-2431.2
8442,1550.1,570.1,2632.5,-93.9,-1084.7,-90.6,149.4,-678.1,-800.0,-405.5
22578,-3595.5,1885.6,2579.9,1550.5,1142.8,-783.7,-351.8,-376.3,392.8,-370.4
344070,4223.4,-2093.3,-514.7,205.1,-386.7,-1227.8,1013.4,-216.8,897.0,-339.1
25670,-5026.0,549.3,1047.8,-2179.3,1389.7,196.1,-416.9,-575.0,-2030.9,395.6
261477,-5183.8,-1819.9,4501.4,69.8,-1768.9,4607.4,2179.5,-164.0,406.6,-196.1
370213,127.0,2738.9,-2458.3,870.8,-651.8,1426.3,-272.6,-242.4,-391.5,63.7
381553,-6139.7,286.9,-1051.4,-387.4,-1131.0,-163.3,103.5,-1117.0,375.0,-615.4
345950,7053.4,980.0,756.5,-1219.2,91.2,-2523.7,557.4,-1554.8,396.8,-73.2
196345,-10162.0,151.8,1107.9,34.4,210.3,-409.9,109.4,45.2,25.0,221.1
96163,-8083.0,114.7,836.7,-132.4,-56.8,-705.8,-202.9,104.4,3.0,157.2
227433,-6319.4,-1485.2,349.1,-517.4,-179.4,-313.7,-5.4,466.1,157.7,-419.5
99925,647.9,-3881.5,-1345.9,-24.9,258.7,-1432.4,-406.1,-232.7,-363.6,-3259.8
149085,-7440.9,362.3,1139.8,333.0,240.3,-340.0,-589.0,-727.1,-679.4,381.1
359686,1088.2,-2005.9,1735.3,-2828.6,-2549.0,1838.3,-221.6,501.0,-293.5,-143.8
82076,4553.2,-2641.0,3234.0,-2140.8,-2422.4,-3481.5,-1681.6,-651.3,-410.4,25.1
410698,5190.6,-1893.0,1812.7,-1709.0,2402.1,-676.0,-90.7,788.4,2427.4,27.4
239853,-6968.9,529.7,913.6,307.1,1472.0,-2006.3,616.1,367.0,418.2,-33.3
361066,1945.8,1281.8,-568.5,-68.4,342.7,-86.8,-97.5,-227.5,-1.5,39.4
287007,2693.7,-401.4,-802.2,-1170.1,2051.5,626.1,-26.5,-225.8,-3451.7,-420.1
301049,-9986.5,564.1,417.5,-845.9,-555.6,872.6,-759.9,-336.6,1823.6,150.7
45944,7180.6,-275.0,-2567.0,-508.1,213.7,-378.1,298.6,124.7,-260.3,427.5
28261,-7208.4,-49.5,-2254.8,-567.8,-1184.3,-95.8,861.3,447.5,572.0,1011.0
57626,2982.4,-2511.4,-4436.9,-475.2,-32.8,85.1,315.9,-178.4,267.7,-199.8
359584,-2294.4,23.2,434.5,-2263.2,612.2,79.6,-899.8,-950.9,-22.9,-115.9
354710,-561.6,3108.1,-4304.3,-4653.3,-2538.5,1059.3,53.5,-1749.5,-1027.3,282.9
64222,-4840.5,-1724.9,1424.7,-1363.3,-310.5,1402.7,593.7,841.0,1227.5,-222.7
270692,4094.6,1758.5,136.1,-1788.1,1004.2,-2811.3,1245.6,433.8,-175.8,-116.7
230295,-5893.8,-270.9,1203.2,-0.3,-290.5,-808.8,-1240.8,299.2,539.6,79.9
222240,-8911.0,222.7,1341.5,-276.7,-601.5,690.8,-1334.8,-545.1,199.3,71.0
346662,4019.6,1481.9,-1599.2,-6756.9,1068.0,563.2,565.8,329.4,-459.9,-77.9
48773,-9414.8,-48.4,703.8,-71.0,834.9,22.9,-295.9,959.1,620.6,39.3
306709,-4780.8,184.0,-893.3,98.3,-418.4,-1272.3,613.9,-145.2,592.4,571.2
318847,5564.5,-1600.7,3962.3,-1907.1,-2435.8,-2364.8,2312.6,-764.6,-206.6,-254.1
402592,-9578.3,851.3,-88.1,-50.6,-1625.7,747.1,59.6,-2435.3,67.6,337.3
53150,-4309.7,-1706.1,4482.8,307.0,145.9,3201.5,2164.4,1584.1,854.1,-218.8
7511,7626.7,3986.6,1017.4,3894.3,-35.9,0.0,170.4,-366.6,-210.1,374.9
305038,-2708.4,1002.6,656.6,-650.6,-314.7,-349.4,-310.0,-1009.0,-1284.9,286.5
167580,2138.2,104.5,-2246.8,-1804.2,554.3,1268.3,686.3,-2098.1,253.0,-298.7
358543,-4708.5,-239.8,-2229.4,348.5,1744.9,2247.7,-488.8,-753.7,295.9,-631.6
257896,-5704.4,635.0,266.8,1065.7,933.1,542.5,-955.4,-524.2,1976.8,-8.7
342100,-7017.0,447.1,-2198.2,-696.7,-828.8,38.6,1448.2,258.9,-76.1,-448.9
70581,-7958.1,-372.9,-885.8,1043.0,757.0,662.7,-58.7,312.7,-1532.4,24.9
212143,-1712.6,-953.0,410.7,-1478.9,108.4,4377.1,2963.0,-534.8,530.0,-117.4
250204,-6176.8,1570.4,-317.7,-734.6,-661.5,-255.7,-210.7,-537.2,762.5,-346.0
39257,6065.3,1568.7,-454.6,4766.9,132.1,166.7,-108.2,-142.3,-696.9,-535.7
15775,10515.5,2421.6,-699.7,-642.4,159.3,-526.2,434.2,166.1,82.2,-209.6
43723,8870.3,692.1,-1236.8,1745.8,841.4,-275.5,1041.5,1158.2,-408.0,-419.8
438794,1522.4,895.0,179.5,2108.4,1031.2,-2723.5,187.7,23.7,297.5,-11.1
8265,2014.1,5035.4,926.9,1101.8,1237.8,1128.1,-237.3,-829.1,-993.0,671.5
5156,8104.1,-614.4,2083.2,32.9,-557.3,-3039.3,1140.7,-731.1,-1239.0,-88.5
230958,1387.6,-1668.2,2688.9,858.1,-1514.8,945.1,-1834.8,1540.6,-554.6,465.1
287437,-1467.6,-1660.8,-1500.6,944.6,-681.7,-602.8,295.5,-589.3,925.5,-80.1
27114,-5514.9,1775.7,-895.1,-2371.2,-46.2,176.1,-46.4,-1168.7,464.8,47.7
317981,-6333.8,-512.9,1569.4,-2211.4,-109.4,-1107.5,177.3,-62.0,-1520.4,78.6
9025,11741.7,1730.1,-1397.4,38.2,-104.2,319.5,-284.5,-81.2,-53.4,-36.3
357400,-2243.4,-499.8,1890.9,2567.9,570.7,-894.4,-14.4,1605.8,-743.9,97.9
416454,-4781.5,337.4,989.7,253.2,-164.3,-1373.4,-501.4,433.6,-98.6,-340.0
48210,-1522.4,-87.2,-386.5,29.7,1980.2,1339.9,-790.8,-651.9,69.6,-84.5
48484,693.2,1804.6,-2309.2,2674.8,329.7,1633.8,941.9,-1147.7,4372.5,-588.9
12279,-4182.2,308.8,574.9,156.4,1436.6,-792.2,618.7,-137.8,-17.1,-1222.0
99768,810.2,-2297.9,-1181.4,421.8,316.1,1299.6,1148.9,-186.7,158.2,614.3
140632,5263.7,-134.1,1882.1,-846.0,-493.6,487.0,302.6,-193.4,2174.2,-304.6
35756,-4479.8,-4128.3,-2070.4,167.3,576.7,801.6,-319.1,-147.1,-702.9,-1831.2
319137,7368.1,308.9,1240.5,-519.6,2011.8,-1507.0,586.2,1446.5,38.6,-250.2
140712,-2225.2,-848.7,922.0,-718.5,-3174.1,-74.7,-316.8,-814.1,-1520.5,847.7
48131,-4053.3,-1028.9,5246.5,-159.9,540.1,19.5,925.0,-23.5,241.4,707.9
261682,2141.4,2066.9,-1941.5,1633.5,-3973.7,393.1,1151.9,1278.0,-1544.9,-31.9
47898,11273.6,874.2,-208.7,-829.5,-4.4,-690.8,38.1,-381.2,866.3,-283.3
66194,-5949.1,1084.3,-721.2,153.5,-1192.0,669.8,-417.6,284.3,353.5,-204.8
39995,-9016.7,1261.7,-708.4,1621.3,-121.6,1303.6,-125.3,813.3,-2528.3,372.3
267288,-2714.8,-674.7,-2857.6,-2133.1,-1233.2,493.8,-922.4,-742.4,1464.6,180.1
171816,-1233.6,-2513.9,-4231.7,-1751.9,-733.0,893.5,-609.0,-852.0,1013.3,23.9
425131,1280.4,1133.4,3298.4,108.0,-1854.7,2765.1,2509.4,166.5,21.3,-819.0
10918,851.0,2219.5,2926.9,-706.9,-1175.9,-712.9,-597.2,-996.8,-235.3,-4.1
409713,-1965.1,3138.9,-4484.8,391.9,-1899.4,159.1,1078.4,2148.3,1126.9,14.7
